year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2021, 1, 30, 8.8, 2.1, -5.4, 68.9, 2.4, 4.5, 0.0, 0.0, 4.1
2021, 1, 31, 12.7, 6.5, -1.8, 63.4, 1.9, 6.9, 0.2, 0.0, 4.6
2021, 2, 1, 11.4, 8.3, 2.8, 82.9, 2.3, 0.0, 2.2, 0.0, 8.3
2021, 2, 2, 2.9, -1.9, -3.6, 46.9, 2.7, 9.8, 0.1, 0.3, 1.8
2021, 2, 3, 3.7, -0.7, -6.4, 49.6, 1.2, 9.4, 0.0, 0.3, 2.6
2021, 2, 4, 3.1, -0.1, -2.2, 55.9, 1.6, 9.7, 2.0, 1.8, 1.6
2021, 2, 5, 8.9, 2.2, -4.3, 50.6, 1.2, 8.4, 0.0, 0.0, 4.6
2021, 2, 6, 10.8, 5.5, 0.0, 66.0, 1.3, 0.1, 0.0, 0.0, 7.3
2021, 2, 7, 10.6, 5.5, 0.4, 75.1, 1.7, 4.3, 0.0, 0.0, 5.9
2021, 2, 8, 3.1, -1.1, -3.6, 50.8, 2.6, 9.8, 0.0, 0.0, 0.0
2021, 2, 9, 6.2, 0.0, -5.4, 49.6, 1.1, 9.8, 0.0, 0.0, 0.0
2021, 2, 10, 8.9, 2.6, -3.1, 65.9, 1.4, 8.7, 0.0, 0.0, 2.4
2021, 2, 11, 12.5, 5.7, 0.0, 67.4, 1.1, 4.9, 0.0, 0.0, 8.6
2021, 2, 12, 15.6, 7.6, 2.6, 54.0, 1.1, 9.0, 0.0, 0.0, 3.9
2021, 2, 13, 17.4, 8.3, 0.8, 48.4, 1.0, 10.0, 0.0, 0.0, 0.8
2021, 2, 14, 17.0, 10.2, 5.0, 57.1, 0.9, 0.4, 0.6, 0.0, 9.3
2021, 2, 15, 8.1, 2.6, -1.4, 70.3, 4.1, 3.4, 0.5, 0.0, 8.3
2021, 2, 16, 4.2, -1.2, -4.6, 58.4, 2.8, 4.5, 1.6, 0.5, 5.1
2021, 2, 17, -3.4, -5.9, -7.2, 68.5, 3.3, 6.0, 0.9, 1.4, 5.5
2021, 2, 18, 0.3, -3.8, -8.6, 59.5, 2.5, 9.0, 0.0, 1.1, 4.0
2021, 2, 19, 10.0, 3.5, -4.2, 60.4, 2.1, 9.8, 0.0, 0.0, 0.0
2021, 2, 20, 16.2, 10.3, 5.2, 66.4, 2.2, 9.3, 0.0, 0.0, 0.5
2021, 2, 21, 22.9, 15.9, 7.9, 44.6, 3.2, 10.3, 0.0, 0.0, 0.0
2021, 2, 22, 18.2, 10.0, 1.6, 62.1, 2.4, 9.7, 0.0, 0.0, 0.5
2021, 2, 23, 8.1, 2.1, -1.8, 42.0, 1.7, 9.1, 0.0, 0.0, 2.5
2021, 2, 24, 11.1, 4.0, -0.9, 43.0, 0.8, 4.1, 0.0, 0.0, 6.8
2021, 2, 25, 9.2, 4.6, 1.3, 68.4, 1.0, 0.0, 4.3, 0.0, 9.5
2021, 2, 26, 16.1, 9.9, 3.7, 52.3, 1.7, 8.8, 0.0, 0.0, 8.1
2021, 2, 27, 15.3, 9.5, 4.6, 42.3, 1.9, 9.4, 0.0, 0.0, 5.6
2021, 2, 28, 11.4, 7.2, 2.9, 71.1, 0.8, 0.0, 1.5, 0.0, 9.5
2021, 3, 1, 17.1, 11.2, 5.1, 86.8, 2.5, 0.0, 42.5, 0.0, 10.0
2021, 3, 2, 8.1, 3.6, 1.7, 76.9, 2.3, 3.7, 0.0, 0.0, 5.5
2021, 3, 3, 10.7, 4.9, -0.9, 60.5, 1.3, 5.9, 0.0, 0.0, 4.8
2021, 3, 4, 11.8, 7.2, 4.1, 73.5, 1.4, 0.3, 7.5, 0.0, 8.3
2021, 3, 5, 16.8, 8.5, 4.0, 79.9, 1.1, 7.2, 0.0, 0.0, 6.5
2021, 3, 6, 12.5, 7.3, 3.6, 84.0, 1.1, 2.9, 0.0, 0.0, 8.3
2021, 3, 7, 12.3, 8.0, 5.3, 69.6, 1.6, 1.4, 0.0, 0.0, 8.0
2021, 3, 8, 14.1, 7.4, 4.3, 69.1, 1.4, 7.0, 0.0, 0.0, 4.4
2021, 3, 9, 13.5, 7.0, 3.0, 64.5, 1.4, 5.8, 0.0, 0.0, 6.1
2021, 3, 10, 18.0, 8.7, 1.0, 58.0, 1.3, 10.3, 0.0, 0.0, 0.9
2021, 3, 11, 18.5, 11.0, 3.8, 55.5, 1.2, 6.8, 0.0, 0.0, 7.6
2021, 3, 12, 11.4, 8.8, 7.3, 83.4, 2.0, 0.0, 14.0, 0.0, 7.9
2021, 3, 13, 14.8, 8.4, 3.2, 76.1, 1.6, 9.8, 0.0, 0.0, 1.5
2021, 3, 14, 14.6, 8.4, 3.3, 75.1, 1.5, 7.6, 0.0, 0.0, 3.8
2021, 3, 15, 19.7, 12.0, 3.9, 62.0, 1.4, 8.3, 0.2, 0.0, 5.6
2021, 3, 16, 15.6, 9.7, 4.1, 65.4, 2.3, 9.2, 5.2, 0.0, 3.8
2021, 3, 17, 16.9, 7.6, 1.3, 61.4, 1.3, 10.7, 0.0, 0.0, 1.1
2021, 3, 18, 19.8, 10.8, 4.1, 59.3, 1.6, 10.2, 0.0, 0.0, 2.6
2021, 3, 19, 20.2, 13.1, 8.0, 57.4, 1.4, 5.5, 0.0, 0.0, 7.3
2021, 3, 20, 11.1, 8.9, 6.1, 88.8, 1.4, 0.0, 5.1, 0.0, 10.0
2021, 3, 21, 9.7, 6.1, 4.1, 68.4, 3.7, 5.1, 0.0, 0.0, 8.3
2021, 3, 22, 11.7, 6.6, 2.3, 57.3, 0.0, 11.2, 0.0, 0.0, 0.8
2021, 3, 23, 16.7, 9.6, 2.5, 56.3, 2.3, 10.8, 0.0, 0.0, 0.0
2021, 3, 24, 18.7, 11.5, 4.4, 52.8, 1.8, 9.6, 0.0, 0.0, 4.5
2021, 3, 25, 20.3, 11.3, 5.9, 67.0, 1.5, 10.6, 0.0, 0.0, 2.0
2021, 3, 26, 22.2, 12.6, 4.5, 64.1, 1.1, 8.5, 0.0, 0.0, 6.1
2021, 3, 27, 17.0, 14.5, 10.4, 72.5, 1.9, 0.1, 20.4, 0.0, 9.4
2021, 3, 28, 15.8, 10.6, 8.8, 89.6, 2.2, 0.5, 0.8, 0.0, 8.8
2021, 3, 29, 16.8, 11.6, 8.8, 65.3, 2.0, 5.2, 0.0, 0.0, 5.5
2021, 3, 30, 20.1, 12.3, 6.8, 49.5, 1.5, 10.2, 0.0, 0.0, 1.9
2021, 3, 31, 23.7, 14.2, 5.0, 43.9, 1.4, 10.4, 0.0, 0.0, 3.5
2021, 4, 1, 25.1, 16.8, 8.7, 33.5, 2.6, 7.0, 0.0, 0.0, 6.9
2021, 4, 2, 26.1, 19.6, 13.3, 39.5, 1.8, 4.7, 0.0, 0.0, 7.6
2021, 4, 3, 19.9, 16.6, 12.0, 80.5, 1.9, 0.0, 10.9, 0.0, 9.9
2021, 4, 4, 14.1, 11.4, 9.6, 87.4, 1.6, 0.0, 6.3, 0.0, 8.4
2021, 4, 5, 19.0, 11.6, 6.5, 57.3, 1.7, 11.9, 0.0, 0.0, 0.8
2021, 4, 6, 18.7, 12.0, 6.1, 55.0, 1.8, 9.1, 0.0, 0.0, 2.9
2021, 4, 7, 21.3, 12.7, 5.4, 56.0, 1.8, 11.5, 0.0, 0.0, 1.8
2021, 4, 8, 18.1, 11.9, 7.4, 53.8, 1.9, 11.5, 0.0, 0.0, 2.1
2021, 4, 9, 20.2, 12.6, 4.5, 48.1, 1.7, 11.6, 0.0, 0.0, 2.4
2021, 4, 10, 20.4, 13.3, 7.8, 55.1, 1.7, 11.5, 0.0, 0.0, 0.6
2021, 4, 11, 23.9, 15.6, 7.8, 49.9, 1.4, 11.6, 0.0, 0.0, 2.3
2021, 4, 12, 15.7, 13.9, 12.0, 67.9, 1.9, 0.0, 15.0, 0.0, 10.0
2021, 4, 13, 15.2, 9.3, 4.9, 77.9, 3.6, 7.1, 1.3, 0.0, 7.6
2021, 4, 14, 15.2, 8.3, 3.1, 53.5, 2.0, 11.9, 0.0, 0.0, 1.4
2021, 4, 15, 20.1, 10.8, 2.4, 48.6, 1.4, 11.3, 0.0, 0.0, 5.0
2021, 4, 16, 15.6, 12.0, 7.6, 69.8, 1.6, 0.5, 0.1, 0.0, 8.9
2021, 4, 17, 16.5, 10.0, 6.9, 66.1, 2.9, 8.5, 0.0, 0.0, 4.4
2021, 4, 18, 15.7, 10.4, 6.9, 60.6, 2.8, 11.2, 0.0, 0.0, 2.9
2021, 4, 19, 19.9, 12.1, 3.8, 54.0, 1.9, 12.3, 0.0, 0.0, 0.4
2021, 4, 20, 24.0, 14.5, 6.1, 49.9, 1.5, 11.8, 0.0, 0.0, 4.0
2021, 4, 21, 28.6, 18.5, 10.0, 43.9, 1.3, 9.8, 0.0, 0.0, 6.5
2021, 4, 22, 28.4, 21.0, 13.5, 34.9, 1.6, 1.3, 0.0, 0.0, 9.6
2021, 4, 23, 28.1, 21.4, 18.1, 30.0, 2.6, 4.5, 0.0, 0.0, 8.8
2021, 4, 24, 25.6, 19.0, 12.7, 36.4, 1.5, 7.8, 0.0, 0.0, 5.1
2021, 4, 25, 26.4, 17.7, 11.1, 54.4, 1.6, 11.8, 0.0, 0.0, 2.8
2021, 4, 26, 23.8, 16.7, 12.4, 48.8, 1.3, 12.3, 0.0, 0.0, 5.3
2021, 4, 27, 22.8, 16.6, 11.6, 50.9, 1.2, 1.5, 0.0, 0.0, 9.3
2021, 4, 28, 21.1, 16.9, 14.2, 56.9, 1.3, 3.8, 0.1, 0.0, 8.9
2021, 4, 29, 21.1, 16.6, 11.5, 52.3, 2.2, 8.9, 1.2, 0.0, 6.9
2021, 4, 30, 15.9, 12.9, 11.0, 68.5, 3.1, 8.4, 0.0, 0.0, 8.1
2021, 5, 1, 13.6, 10.3, 9.0, 78.6, 2.9, 1.0, 4.6, 0.0, 8.0
2021, 5, 2, 17.9, 11.6, 8.1, 71.1, 2.0, 7.4, 0.4, 0.0, 4.3
2021, 5, 3, 23.5, 14.4, 6.4, 61.1, 1.4, 11.3, 0.0, 0.0, 3.3
2021, 5, 4, 22.1, 17.6, 12.7, 74.5, 2.8, 0.1, 7.9, 0.0, 9.9
2021, 5, 5, 19.2, 14.0, 9.3, 59.6, 3.0, 11.0, 0.2, 0.0, 2.5
2021, 5, 6, 23.6, 16.7, 7.2, 42.4, 1.7, 7.7, 0.0, 0.0, 5.9
2021, 5, 7, 21.4, 15.4, 9.9, 51.0, 2.8, 5.2, 0.2, 0.0, 5.5
2021, 5, 8, 24.3, 16.1, 7.5, 57.8, 2.9, 10.7, 0.0, 0.0, 2.4
2021, 5, 9, 22.5, 16.2, 9.7, 50.9, 1.9, 12.5, 0.0, 0.0, 1.0
2021, 5, 10, 16.6, 13.6, 11.3, 75.4, 1.6, 0.1, 3.3, 0.0, 9.0
2021, 5, 11, 21.5, 16.9, 13.5, 78.0, 1.4, 0.0, 62.7, 0.0, 9.4
2021, 5, 12, 28.5, 21.6, 13.0, 53.1, 1.4, 12.7, 0.0, 0.0, 1.4
2021, 5, 13, 28.7, 21.6, 15.9, 64.5, 1.2, 12.7, 0.0, 0.0, 3.3
2021, 5, 14, 30.8, 22.3, 16.1, 68.3, 1.1, 8.8, 0.0, 0.0, 7.3
2021, 5, 15, 27.6, 22.9, 18.4, 80.1, 1.4, 2.2, 5.8, 0.0, 8.9
2021, 5, 16, 23.1, 21.1, 17.0, 93.4, 1.7, 0.0, 35.4, 0.0, 10.0
2021, 5, 17, 17.2, 15.6, 14.5, 92.1, 1.6, 0.3, 4.4, 0.0, 9.6
2021, 5, 18, 23.9, 17.9, 14.0, 78.0, 1.3, 7.3, 0.2, 0.0, 6.4
2021, 5, 19, 27.5, 20.6, 13.6, 61.6, 1.2, 9.6, 0.0, 0.0, 5.1
2021, 5, 20, 19.8, 17.3, 15.1, 81.1, 1.5, 0.0, 5.9, 0.0, 9.6
2021, 5, 21, 18.1, 15.3, 13.8, 84.5, 3.0, 0.2, 1.2, 0.0, 9.1
2021, 5, 22, 25.1, 18.6, 13.1, 69.4, 1.6, 12.8, 0.0, 0.0, 1.0
2021, 5, 23, 28.3, 20.8, 13.2, 64.8, 1.2, 6.9, 0.0, 0.0, 6.6
2021, 5, 24, 23.8, 18.8, 14.6, 65.3, 2.1, 7.5, 0.0, 0.0, 6.3
2021, 5, 25, 21.0, 16.0, 12.9, 65.8, 2.5, 8.6, 2.0, 0.0, 5.0
2021, 5, 26, 24.1, 18.9, 12.6, 53.1, 1.7, 0.7, 0.0, 0.0, 9.5
2021, 5, 27, 20.7, 16.5, 13.3, 80.3, 2.0, 3.4, 0.6, 0.0, 6.0
2021, 5, 28, 24.7, 17.7, 12.9, 73.5, 3.0, 8.0, 34.6, 0.0, 4.9
2021, 5, 29, 24.9, 18.6, 13.6, 64.4, 1.8, 12.0, 0.0, 0.0, 2.9
2021, 5, 30, 29.5, 21.7, 13.6, 58.8, 1.3, 12.1, 0.0, 0.0, 3.4
2021, 5, 31, 28.2, 21.2, 14.4, 60.0, 1.7, 6.0, 12.8, 0.0, 5.8
2021, 6, 1, 28.5, 22.8, 17.6, 54.0, 1.4, 9.1, 0.0, 0.0, 4.6
2021, 6, 2, 30.2, 24.4, 19.0, 54.1, 1.4, 10.4, 0.0, 0.0, 4.8
2021, 6, 3, 21.6, 19.1, 17.1, 87.0, 1.2, 0.0, 27.0, 0.0, 9.4
2021, 6, 4, 24.0, 18.7, 14.6, 68.4, 1.7, 10.8, 0.3, 0.0, 3.6
2021, 6, 5, 26.9, 21.3, 14.2, 68.8, 2.1, 12.0, 0.0, 0.0, 2.3
2021, 6, 6, 28.8, 23.4, 18.9, 60.6, 1.5, 10.1, 0.0, 0.0, 4.3
2021, 6, 7, 30.3, 24.3, 18.0, 53.3, 1.2, 9.0, 0.0, 0.0, 4.5
2021, 6, 8, 31.4, 25.2, 18.5, 62.1, 1.1, 11.2, 0.0, 0.0, 3.9
2021, 6, 9, 33.6, 26.7, 20.2, 58.6, 1.2, 12.3, 0.0, 0.0, 3.9
2021, 6, 10, 29.6, 24.6, 21.6, 62.5, 2.3, 3.1, 2.9, 0.0, 8.8
2021, 6, 11, 28.7, 23.1, 19.2, 80.5, 1.5, 5.3, 44.0, 0.0, 6.0
2021, 6, 12, 30.0, 23.8, 20.1, 78.1, 1.2, 7.7, 0.0, 0.0, 6.0
2021, 6, 13, 27.3, 21.5, 18.5, 85.4, 1.2, 3.8, 0.0, 0.0, 6.1
2021, 6, 14, 27.7, 22.3, 19.1, 84.9, 1.3, 3.1, 0.0, 0.0, 8.5
2021, 6, 15, 23.3, 20.9, 19.3, 88.1, 1.0, 0.0, 6.1, 0.0, 9.6
2021, 6, 16, 28.1, 23.1, 19.2, 70.8, 1.7, 5.1, 0.0, 0.0, 6.4
2021, 6, 17, 26.2, 21.7, 19.2, 78.6, 1.0, 0.3, 2.0, 0.0, 9.9
2021, 6, 18, 24.4, 21.3, 19.7, 87.5, 1.3, 0.0, 9.2, 0.0, 9.0
2021, 6, 19, 28.2, 22.3, 18.6, 74.8, 1.3, 9.0, 0.0, 0.0, 5.5
2021, 6, 20, 31.3, 24.3, 17.2, 60.9, 1.6, 13.0, 0.0, 0.0, 2.9
2021, 6, 21, 29.7, 23.9, 19.0, 63.6, 1.6, 11.5, 0.0, 0.0, 3.5
2021, 6, 22, 29.0, 23.4, 17.9, 66.6, 1.5, 6.3, 0.0, 0.0, 6.0
2021, 6, 23, 26.2, 22.2, 20.3, 76.8, 1.6, 2.3, 0.0, 0.0, 7.1
2021, 6, 24, 27.5, 22.7, 19.8, 73.9, 1.3, 4.4, 0.0, 0.0, 7.5
2021, 6, 25, 29.9, 23.5, 18.9, 73.8, 1.5, 9.5, 7.0, 0.0, 6.5
2021, 6, 26, 28.7, 23.6, 19.9, 73.9, 1.0, 4.8, 2.3, 0.0, 6.9
2021, 6, 27, 30.0, 25.0, 20.2, 66.0, 1.3, 8.9, 0.0, 0.0, 4.1
2021, 6, 28, 29.2, 23.0, 19.2, 81.6, 1.0, 5.7, 43.3, 0.0, 7.6
2021, 6, 29, 28.2, 23.5, 20.7, 81.4, 1.2, 5.1, 1.2, 0.0, 6.8
2021, 6, 30, 30.1, 24.9, 20.9, 72.4, 1.1, 6.0, 0.0, 0.0, 6.5
2021, 7, 1, 31.4, 25.8, 20.8, 75.5, 1.0, 7.7, 22.4, 0.0, 5.5
2021, 7, 2, 32.0, 26.1, 21.8, 76.6, 1.0, 5.2, 1.6, 0.0, 7.1
2021, 7, 3, 26.9, 23.8, 22.1, 83.6, 1.6, 0.5, 22.8, 0.0, 9.0
2021, 7, 4, 26.4, 23.4, 21.9, 84.4, 2.5, 0.3, 1.5, 0.0, 9.5
2021, 7, 5, 24.9, 22.2, 20.5, 88.3, 0.9, 0.0, 88.7, 0.0, 10.0
2021, 7, 6, 25.6, 23.2, 21.1, 94.6, 0.7, 0.0, 24.8, 0.0, 10.0
2021, 7, 7, 29.4, 25.3, 23.8, 91.1, 1.0, 0.4, 36.7, 0.0, 10.0
2021, 7, 8, 28.4, 24.8, 22.6, 87.4, 1.2, 0.2, 33.6, 0.0, 9.8
2021, 7, 9, 30.3, 26.0, 23.0, 79.5, 1.1, 6.5, 0.1, 0.0, 6.9
2021, 7, 10, 32.2, 26.2, 23.4, 77.5, 1.4, 5.3, 1.2, 0.0, 6.5
2021, 7, 11, 31.1, 26.9, 23.5, 80.3, 1.5, 3.1, 0.7, 0.0, 7.9
2021, 7, 12, 33.7, 28.6, 25.4, 75.9, 1.1, 5.3, 0.0, 0.0, 6.1
2021, 7, 13, 33.8, 29.2, 25.4, 67.1, 2.2, 10.0, 0.0, 0.0, 5.8
2021, 7, 14, 32.6, 29.0, 26.3, 71.0, 1.7, 3.6, 0.0, 0.0, 7.8
2021, 7, 15, 35.0, 29.0, 25.2, 68.9, 1.3, 7.5, 0.0, 0.0, 5.3
2021, 7, 16, 33.2, 27.2, 23.1, 74.9, 1.4, 5.3, 0.1, 0.0, 5.1
2021, 7, 17, 32.7, 26.3, 21.6, 76.9, 1.4, 7.8, 0.0, 0.0, 6.1
2021, 7, 18, 31.8, 25.7, 22.5, 82.5, 1.2, 6.9, 10.2, 0.0, 6.5
2021, 7, 19, 32.0, 26.6, 23.0, 76.9, 1.3, 4.6, 0.0, 0.0, 7.6
2021, 7, 20, 31.4, 27.4, 24.1, 76.4, 1.0, 0.3, 0.0, 0.0, 8.6
2021, 7, 21, 35.1, 28.9, 23.0, 65.6, 1.3, 12.5, 0.0, 0.0, 5.0
2021, 7, 22, 34.7, 29.0, 23.2, 61.8, 1.6, 12.3, 0.0, 0.0, 4.1
2021, 7, 23, 36.3, 29.2, 23.7, 62.9, 1.2, 10.5, 0.0, 0.0, 6.8
2021, 7, 24, 34.4, 29.9, 24.9, 61.9, 1.3, 10.2, 0.0, 0.0, 6.5
2021, 7, 25, 34.7, 29.6, 24.8, 57.5, 1.6, 9.7, 0.0, 0.0, 7.1
2021, 7, 26, 34.7, 29.4, 24.1, 58.1, 1.3, 13.1, 0.0, 0.0, 2.1
2021, 7, 27, 34.5, 29.3, 23.4, 63.8, 1.2, 9.4, 0.0, 0.0, 1.9
2021, 7, 28, 34.4, 29.0, 24.7, 70.0, 1.2, 9.5, 5.7, 0.0, 3.1
2021, 7, 29, 34.2, 28.8, 24.8, 71.6, 1.2, 8.1, 0.0, 0.0, 5.9
2021, 7, 30, 33.8, 29.2, 25.2, 69.6, 1.5, 8.6, 0.6, 0.0, 6.3
2021, 7, 31, 33.9, 28.9, 25.5, 72.1, 1.3, 9.8, 4.4, 0.0, 5.8
2021, 8, 1, 32.7, 27.0, 24.4, 82.3, 1.2, 0.8, 43.8, 0.0, 8.9
2021, 8, 2, 28.8, 25.9, 23.9, 88.5, 1.0, 0.6, 40.4, 0.0, 9.1
2021, 8, 3, 32.2, 27.5, 23.9, 80.9, 1.2, 4.9, 7.1, 0.0, 7.5
2021, 8, 4, 33.5, 28.7, 24.0, 73.5, 1.4, 12.1, 2.6, 0.0, 3.6
2021, 8, 5, 34.6, 28.6, 24.4, 73.5, 1.3, 11.1, 0.0, 0.0, 3.6
2021, 8, 6, 34.3, 28.1, 24.1, 74.5, 1.5, 8.9, 1.0, 0.0, 5.4
2021, 8, 7, 32.8, 27.6, 23.2, 73.5, 1.3, 9.1, 0.0, 0.0, 5.9
2021, 8, 8, 30.2, 26.6, 24.4, 81.0, 1.1, 0.6, 0.0, 0.0, 8.3
2021, 8, 9, 32.4, 27.5, 22.4, 69.5, 1.8, 11.5, 0.0, 0.0, 3.4
2021, 8, 10, 32.0, 27.4, 23.7, 73.0, 1.5, 8.0, 4.5, 0.0, 5.9
2021, 8, 11, 34.1, 27.9, 22.4, 66.4, 1.4, 12.0, 0.0, 0.0, 3.3
2021, 8, 12, 32.0, 25.8, 22.8, 79.6, 1.2, 5.9, 1.5, 0.0, 6.5
2021, 8, 13, 31.2, 26.1, 21.6, 76.9, 1.0, 3.0, 0.0, 0.0, 8.3
2021, 8, 14, 29.2, 25.3, 22.9, 76.6, 1.1, 3.9, 2.5, 0.0, 7.8
2021, 8, 15, 32.5, 26.5, 21.6, 67.0, 1.0, 8.9, 0.0, 0.0, 6.5
2021, 8, 16, 31.0, 26.6, 22.9, 62.3, 1.6, 9.7, 0.0, 0.0, 6.9
2021, 8, 17, 30.6, 25.9, 21.5, 64.8, 1.7, 9.0, 0.0, 0.0, 5.5
2021, 8, 18, 29.9, 24.3, 21.1, 75.3, 1.1, 5.0, 16.0, 0.0, 6.0
2021, 8, 19, 27.9, 24.0, 20.6, 76.4, 1.2, 5.9, 41.4, 0.0, 6.1
2021, 8, 20, 31.6, 26.3, 20.9, 66.0, 1.8, 11.0, 0.0, 0.0, 3.9
2021, 8, 21, 27.5, 24.5, 22.5, 86.3, 2.2, 1.2, 55.4, 0.0, 8.9
2021, 8, 22, 29.0, 25.7, 22.1, 78.3, 1.6, 5.3, 0.0, 0.0, 7.0
2021, 8, 23, 25.1, 23.5, 21.8, 93.0, 1.4, 0.0, 70.5, 0.0, 10.0
2021, 8, 24, 29.5, 25.3, 21.8, 87.5, 2.8, 1.8, 70.6, 0.0, 9.1
2021, 8, 25, 28.3, 24.8, 23.3, 87.9, 1.2, 0.3, 4.8, 0.0, 9.4
2021, 8, 26, 31.2, 26.3, 22.9, 78.1, 1.1, 3.8, 0.0, 0.0, 6.6
2021, 8, 27, 24.3, 21.7, 19.9, 94.3, 1.3, 0.0, 57.3, 0.0, 8.9
2021, 8, 28, 29.0, 23.6, 20.3, 81.8, 1.2, 5.4, 0.2, 0.0, 7.1
2021, 8, 29, 27.9, 22.7, 19.4, 87.5, 1.2, 3.1, 34.8, 0.0, 8.5
2021, 8, 30, 28.9, 24.1, 21.6, 82.6, 0.9, 1.5, 0.0, 0.0, 9.1
2021, 8, 31, 31.5, 26.2, 22.0, 79.0, 1.0, 4.3, 0.4, 0.0, 9.3
2021, 9, 1, 26.2, 24.3, 21.7, 83.8, 1.7, 0.0, 28.8, 0.0, 10.0
2021, 9, 2, 26.6, 23.1, 21.0, 81.5, 1.0, 1.4, 0.0, 0.0, 8.6
2021, 9, 3, 29.0, 23.6, 20.2, 75.8, 1.2, 3.6, 0.2, 0.0, 6.0
2021, 9, 4, 28.7, 23.8, 19.0, 72.1, 1.2, 4.8, 0.0, 0.0, 8.1
2021, 9, 5, 23.9, 21.5, 19.1, 83.0, 1.1, 0.8, 4.0, 0.0, 9.0
2021, 9, 6, 22.8, 20.9, 19.1, 86.5, 1.3, 0.0, 11.7, 0.0, 10.0
2021, 9, 7, 25.0, 22.3, 20.6, 83.4, 2.0, 0.2, 1.8, 0.0, 9.4
2021, 9, 8, 27.3, 22.4, 19.7, 79.4, 1.5, 5.8, 1.7, 0.0, 4.9
2021, 9, 9, 28.9, 23.3, 17.7, 75.6, 1.0, 6.9, 0.0, 0.0, 7.0
2021, 9, 10, 28.1, 23.6, 20.9, 77.9, 1.0, 1.8, 0.0, 0.0, 7.3
2021, 9, 11, 29.8, 24.7, 20.0, 74.9, 1.1, 11.3, 0.0, 0.0, 1.9
2021, 9, 12, 29.8, 24.7, 19.6, 77.8, 1.1, 9.5, 0.0, 0.0, 4.4
2021, 9, 13, 28.4, 24.3, 20.7, 66.8, 1.5, 2.3, 0.0, 0.0, 8.5
2021, 9, 14, 28.1, 23.8, 20.6, 67.1, 2.2, 3.2, 0.0, 0.0, 8.0
